Date,Close,High,Low,Open,Volume,ticker
2026-05-15,26.0,27.219999313354492,25.600000381469727,26.559999465942383,82664349,PETKM.IS
2026-05-18,25.399999618530273,26.65999984741211,25.100000381469727,26.299999237060547,53276030,PETKM.IS
2026-05-20,24.34000015258789,25.18000030517578,24.1200008392334,25.1200008392334,55162301,PETKM.IS
2026-05-21,22.760000228881836,24.459999084472656,22.760000228881836,24.260000228881836,44001808,PETKM.IS
2026-05-22,23.219999313354492,23.399999618530273,21.780000686645508,22.260000228881836,76142337,PETKM.IS
2026-05-25,22.3799991607666,23.18000030517578,22.040000915527344,23.18000030517578,49082483,PETKM.IS
2026-05-26,22.100000381469727,22.639999389648438,22.100000381469727,22.5,22722756,PETKM.IS
2026-04-29,179.10000610351562,182.1999969482422,178.60000610351562,181.10000610351562,7175887,PGSUS.IS
2026-04-30,180.60000610351562,181.39999389648438,177.89999389648438,178.3000030517578,11425201,PGSUS.IS
2026-05-04,178.89999389648438,182.0,178.1999969482422,181.3000030517578,8698729,PGSUS.IS
2026-05-05,178.6999969482422,180.3000030517578,177.6999969482422,178.5,8597670,PGSUS.IS
2026-05-06,184.3000030517578,187.60000610351562,180.39999389648438,181.8000030517578,24157695,PGSUS.IS
2026-05-07,187.5,188.1999969482422,185.39999389648438,185.39999389648438,13130496,PGSUS.IS
2026-05-08,186.6999969482422,188.10000610351562,184.1999969482422,186.1999969482422,14732353,PGSUS.IS
2026-05-11,185.0,185.89999389648438,184.3000030517578,185.89999389648438,11466985,PGSUS.IS
2026-05-12,179.89999389648438,184.6999969482422,179.89999389648438,183.0,12343770,PGSUS.IS
2026-05-13,177.0,181.6999969482422,177.0,180.5,10415991,PGSUS.IS
2026-05-14,178.39999389648438,180.3000030517578,177.89999389648438,177.89999389648438,8516620,PGSUS.IS
2026-05-15,176.60000610351562,178.10000610351562,175.60000610351562,178.0,6353847,PGSUS.IS
2026-05-18,171.60000610351562,176.5,171.60000610351562,176.5,11004387,PGSUS.IS
2026-05-20,173.39999389648438,174.10000610351562,169.10000610351562,171.1999969482422,9423514,PGSUS.IS
2026-05-21,162.89999389648438,173.60000610351562,162.89999389648438,173.39999389648438,8895783,PGSUS.IS
2026-05-22,168.10000610351562,169.39999389648438,161.5,162.89999389648438,24388212,PGSUS.IS
2026-05-25,172.6999969482422,173.8000030517578,171.10000610351562,173.10000610351562,14689420,PGSUS.IS
2026-05-26,170.10000610351562,172.6999969482422,170.10000610351562,172.5,3951093,PGSUS.IS
2026-04-29,96.1500015258789,97.9000015258789,95.9000015258789,97.0,20806209,SAHOL.IS
2026-04-30,95.6500015258789,95.9000015258789,93.75,95.80000305175781,33410467,SAHOL.IS
2026-05-04,93.69999694824219,96.4000015258789,93.55000305175781,95.8499984741211,30582394,SAHOL.IS
2026-05-05,95.30000305175781,96.5,93.44999694824219,93.75,26366986,SAHOL.IS
2026-05-06,100.69999694824219,102.4000015258789,96.8499984741211,97.0,48103424,SAHOL.IS
2026-05-07,100.0,101.80000305175781,99.55000305175781,100.5,28734585,SAHOL.IS
2026-05-08,100.0,101.5999984741211,98.05000305175781,99.44999694824219,29114491,SAHOL.IS
2026-05-11,99.3499984741211,100.30000305175781,98.94999694824219,99.75,35280977,SAHOL.IS
2026-05-12,95.19999694824219,99.1500015258789,95.19999694824219,99.1500015258789,33786334,SAHOL.IS
2026-05-13,95.25,96.44999694824219,94.6500015258789,95.80000305175781,25251476,SAHOL.IS
2026-05-14,95.8499984741211,97.44999694824219,95.30000305175781,95.80000305175781,24899615,SAHOL.IS
2026-05-15,93.05000305175781,94.80000305175781,92.19999694824219,94.80000305175781,28420046,SAHOL.IS
2026-05-18,92.30000305175781,93.19999694824219,91.19999694824219,92.8499984741211,29986790,SAHOL.IS
2026-05-20,92.6500015258789,93.55000305175781,91.19999694824219,91.9000015258789,24433415,SAHOL.IS
2026-05-21,87.25,93.05000305175781,87.0,92.6500015258789,23453435,SAHOL.IS
2026-05-22,89.1500015258789,90.3499984741211,85.0999984741211,86.94999694824219,78872084,SAHOL.IS
2026-05-25,90.30000305175781,90.69999694824219,88.30000305175781,90.05000305175781,42962840,SAHOL.IS
2026-05-26,92.0,92.0,89.3499984741211,90.05000305175781,16714802,SAHOL.IS
2026-04-29,3.200000047683716,3.2899999618530273,3.1600000858306885,3.200000047683716,0,SASA.IS
2026-04-30,3.140000104904175,3.2200000286102295,3.0799999237060547,3.2100000381469727,0,SASA.IS
2026-05-04,3.119999885559082,3.2699999809265137,3.119999885559082,3.2300000190734863,0,SASA.IS
2026-05-05,2.990000009536743,3.200000047683716,2.990000009536743,3.140000104904175,0,SASA.IS
2026-05-06,3.0799999237060547,3.1600000858306885,2.9600000381469727,3.009999990463257,0,SASA.IS
2026-05-07,3.3299999237060547,3.369999885559082,3.109999895095825,3.109999895095825,0,SASA.IS
2026-05-08,3.5199999809265137,3.5799999237060547,3.3399999141693115,3.3499999046325684,0,SASA.IS
2026-05-11,3.5399999618530273,3.690000057220459,3.5199999809265137,3.569999933242798,0,SASA.IS
2026-05-12,3.2300000190734863,3.640000104904175,3.2300000190734863,3.549999952316284,0,SASA.IS
2026-05-13,2.9100000858306885,3.25,2.9100000858306885,3.240000009536743,0,SASA.IS
2026-05-14,3.009999990463257,3.0199999809265137,2.869999885559082,2.930000066757202,0,SASA.IS
2026-05-15,2.8299999237060547,3.0199999809265137,2.8299999237060547,2.9800000190734863,0,SASA.IS
2026-05-18,2.7100000381469727,2.819999933242798,2.680000066757202,2.799999952316284,0,SASA.IS
2026-05-20,2.809999942779541,2.859999895095825,2.740000009536743,2.759999990463257,0,SASA.IS
2026-05-21,2.5299999713897705,2.8499999046325684,2.5299999713897705,2.819999933242798,0,SASA.IS
2026-05-22,2.6500000953674316,2.6700000762939453,2.440000057220459,2.440000057220459,0,SASA.IS
2026-05-25,2.700000047683716,2.7300000190734863,2.619999885559082,2.6700000762939453,0,SASA.IS
2026-05-26,2.640000104904175,2.7100000381469727,2.619999885559082,2.700000047683716,794323182,SASA.IS
2026-04-29,45.880001068115234,46.880001068115234,45.540000915527344,46.599998474121094,39159387,SISE.IS
2026-04-30,47.86000061035156,48.08000183105469,45.619998931884766,45.65999984741211,70282661,SISE.IS
2026-05-04,46.0,48.2599983215332,45.84000015258789,48.08000183105469,57107253,SISE.IS
2026-05-05,47.86000061035156,48.720001220703125,46.20000076293945,46.20000076293945,91491288,SISE.IS
2026-05-06,49.619998931884766,52.599998474121094,48.099998474121094,48.380001068115234,209233723,SISE.IS
2026-05-07,49.119998931884766,50.849998474121094,48.7400016784668,49.939998626708984,85829103,SISE.IS
2026-05-08,51.79999923706055,52.54999923706055,49.060001373291016,49.119998931884766,126439875,SISE.IS
2026-05-11,52.349998474121094,54.099998474121094,51.75,51.79999923706055,136485908,SISE.IS
2026-05-12,51.150001525878906,53.5,51.04999923706055,51.849998474121094,83273566,SISE.IS
2026-05-13,50.5,51.79999923706055,49.81999969482422,51.79999923706055,55097677,SISE.IS
2026-05-14,49.02000045776367,51.349998474121094,48.939998626708984,51.04999923706055,81779859,SISE.IS
2026-05-15,48.20000076293945,49.099998474121094,47.880001068115234,48.779998779296875,57822032,SISE.IS
2026-05-18,45.900001525878906,48.540000915527344,45.900001525878906,48.119998931884766,58894212,SISE.IS
2026-05-20,46.18000030517578,46.31999969482422,45.20000076293945,45.84000015258789,41483091,SISE.IS
2026-05-21,42.900001525878906,46.34000015258789,42.20000076293945,46.29999923706055,45403715,SISE.IS
2026-05-22,45.2400016784668,45.52000045776367,42.13999938964844,42.13999938964844,102932930,SISE.IS
2026-05-25,46.720001220703125,47.18000030517578,45.380001068115234,45.41999816894531,74422668,SISE.IS
2026-05-26,45.79999923706055,46.86000061035156,45.79999923706055,46.70000076293945,16884521,SISE.IS
2026-04-29,50.849998474121094,51.349998474121094,48.7599983215332,48.7599983215332,12614418,SOKM.IS
2026-04-30,50.900001525878906,51.5,50.45000076293945,50.79999923706055,6774051,SOKM.IS
2026-05-04,51.29999923706055,52.650001525878906,51.0,51.400001525878906,9107893,SOKM.IS
2026-05-05,51.75,52.29999923706055,51.29999923706055,51.45000076293945,7539959,SOKM.IS
2026-05-06,54.04999923706055,54.29999923706055,52.5,52.70000076293945,13771822,SOKM.IS
2026-05-07,55.54999923706055,55.54999923706055,53.650001525878906,54.150001525878906,9288333,SOKM.IS
2026-05-08,51.70000076293945,54.0,51.29999923706055,54.0,30150269,SOKM.IS
2026-05-11,51.75,52.099998474121094,51.349998474121094,51.5,13388195,SOKM.IS
2026-05-12,51.599998474121094,52.95000076293945,51.599998474121094,51.75,12225443,SOKM.IS
2026-05-13,51.79999923706055,53.70000076293945,51.79999923706055,52.0,16085009,SOKM.IS
2026-05-14,53.25,53.95000076293945,51.95000076293945,52.0,14151521,SOKM.IS
2026-05-15,50.150001525878906,53.20000076293945,50.0,52.900001525878906,9695727,SOKM.IS
2026-05-18,49.439998626708984,50.29999923706055,49.34000015258789,49.81999969482422,5959525,SOKM.IS
2026-05-20,49.900001525878906,50.150001525878906,48.900001525878906,49.5,7631562,SOKM.IS
2026-05-21,47.65999984741211,50.400001525878906,47.65999984741211,49.900001525878906,10613897,SOKM.IS
2026-05-22,49.7400016784668,50.45000076293945,46.459999084472656,46.459999084472656,19051529,SOKM.IS
2026-05-25,49.220001220703125,50.45000076293945,48.880001068115234,49.84000015258789,7611609,SOKM.IS
2026-05-26,47.84000015258789,49.34000015258789,47.84000015258789,49.220001220703125,4962996,SOKM.IS
2026-04-29,278.75,288.75,278.25,286.25,4427754,TAVHL.IS
2026-04-30,278.5,279.75,274.0,278.0,3209760,TAVHL.IS
2026-05-04,271.5,282.0,270.75,280.0,3185173,TAVHL.IS
2026-05-05,276.0,277.75,270.5,271.5,3497068,TAVHL.IS
2026-05-06,289.75,291.75,278.5,279.0,6192993,TAVHL.IS
2026-05-07,290.0,293.0,285.0,290.0,4357953,TAVHL.IS
2026-05-08,284.0,290.0,280.25,286.5,4304571,TAVHL.IS
2026-05-11,279.0,284.0,279.0,284.0,2613956,TAVHL.IS
2026-05-12,269.25,278.75,269.25,278.0,3332620,TAVHL.IS
2026-05-13,264.0,272.25,264.0,270.25,2814300,TAVHL.IS
2026-05-14,267.5,270.75,264.75,265.0,2117243,TAVHL.IS
2026-05-15,258.25,265.75,257.0,265.5,2591166,TAVHL.IS
2026-05-18,252.75,258.0,250.0,258.0,3793047,TAVHL.IS
2026-05-20,260.75,260.75,248.60000610351562,250.25,4947996,TAVHL.IS
2026-05-21,244.8000030517578,260.0,244.8000030517578,260.0,3335393,TAVHL.IS
2026-05-22,252.0,258.25,240.1999969482422,244.8000030517578,6640521,TAVHL.IS
2026-05-25,259.0,263.0,253.5,258.75,5718308,TAVHL.IS
2026-05-26,251.75,259.0,251.75,258.25,1231570,TAVHL.IS
2026-04-29,112.0999984741211,114.9000015258789,111.4000015258789,114.19999694824219,16101303,TCELL.IS
2026-04-30,112.0999984741211,112.30000305175781,109.4000015258789,111.0,20776856,TCELL.IS
2026-05-04,111.0,113.19999694824219,109.5999984741211,112.30000305175781,18039824,TCELL.IS
2026-05-05,115.19999694824219,116.0999984741211,111.0999984741211,111.0999984741211,20711842,TCELL.IS
2026-05-06,117.69999694824219,119.30000305175781,115.19999694824219,116.80000305175781,26695676,TCELL.IS
2026-05-07,118.5999984741211,120.9000015258789,118.19999694824219,119.4000015258789,19635844,TCELL.IS
2026-05-08,120.0,120.9000015258789,116.5999984741211,118.0999984741211,23760991,TCELL.IS
2026-05-11,121.9000015258789,123.4000015258789,119.5,120.0,32692016,TCELL.IS
2026-05-12,115.0,121.0,115.0,121.0,20840911,TCELL.IS
2026-05-13,114.0,116.0,113.5999984741211,116.0,16963274,TCELL.IS
2026-05-14,114.5,115.5,113.9000015258789,114.9000015258789,12803500,TCELL.IS
2026-05-15,109.5,113.0,109.5,112.5,19903864,TCELL.IS
2026-05-18,106.80000305175781,109.4000015258789,106.80000305175781,109.30000305175781,19889483,TCELL.IS
2026-05-20,108.5999984741211,108.80000305175781,105.30000305175781,106.69999694824219,18711055,TCELL.IS
2026-05-21,106.0,108.0999984741211,102.69999694824219,108.0999984741211,18911672,TCELL.IS
2026-05-22,106.5,107.80000305175781,100.80000305175781,102.80000305175781,59204874,TCELL.IS
2026-05-25,106.0999984741211,107.5,105.19999694824219,106.5,21912157,TCELL.IS
2026-05-26,101.0,106.9000015258789,101.0,106.19999694824219,20062194,TCELL.IS
2026-04-29,314.5,317.75,313.0,316.75,30230456,THYAO.IS
2026-04-30,308.25,311.5,305.25,310.0,55904761,THYAO.IS
2026-05-04,300.75,310.75,300.5,308.5,57653327,THYAO.IS
2026-05-05,301.0,304.25,298.25,300.75,39319327,THYAO.IS
2026-05-06,309.75,316.25,304.75,307.0,102928965,THYAO.IS
2026-05-07,312.5,315.25,311.25,311.75,55094125,THYAO.IS
2026-05-08,311.0,314.75,306.75,310.0,52591635,THYAO.IS
2026-05-11,308.5,309.5,306.25,308.25,32165704,THYAO.IS
2026-05-12,305.75,310.0,305.25,308.0,25842992,THYAO.IS
2026-05-13,304.0,310.0,304.0,307.75,31137355,THYAO.IS
2026-05-14,305.75,308.5,305.25,305.25,33906131,THYAO.IS
2026-05-15,300.0,304.25,298.5,303.5,30059261,THYAO.IS
2026-05-18,294.5,301.0,294.5,299.5,36354194,THYAO.IS
2026-05-20,295.0,300.25,289.75,292.0,34515033,THYAO.IS
2026-05-21,274.0,295.75,273.25,295.0,57504394,THYAO.IS
2026-05-22,288.0,290.25,271.5,274.0,62579877,THYAO.IS
2026-05-25,297.5,300.5,296.0,299.0,44110081,THYAO.IS
2026-05-26,296.75,298.0,295.25,297.5,11744557,THYAO.IS
2026-04-29,135.5,142.3000030517578,134.8000030517578,141.0,7279327,TKFEN.IS
2026-04-30,142.60000610351562,144.1999969482422,134.39999389648438,135.39999389648438,10704511,TKFEN.IS
2026-05-04,139.39999389648438,145.5,139.0,142.60000610351562,7223883,TKFEN.IS
2026-05-05,136.60000610351562,140.89999389648438,131.60000610351562,140.0,6309580,TKFEN.IS
2026-05-06,142.0,143.5,136.5,136.5,8786629,TKFEN.IS
2026-05-07,149.3000030517578,150.39999389648438,143.0,143.39999389648438,6993470,TKFEN.IS
2026-05-08,154.3000030517578,155.6999969482422,146.5,149.0,6347168,TKFEN.IS
2026-05-11,157.0,159.89999389648438,152.0,155.3000030517578,6537143,TKFEN.IS
2026-05-12,155.0,159.0,154.0,155.3000030517578,4574655,TKFEN.IS
2026-05-13,148.60000610351562,157.39999389648438,142.8000030517578,156.39999389648438,6650258,TKFEN.IS
2026-05-14,144.1999969482422,150.3000030517578,144.10000610351562,149.60000610351562,3132428,TKFEN.IS
2026-05-15,137.0,145.0,135.0,143.10000610351562,5748388,TKFEN.IS
2026-05-18,134.5,139.89999389648438,134.10000610351562,137.0,4120775,TKFEN.IS
2026-05-20,131.5,135.5,127.9000015258789,134.0,6423192,TKFEN.IS
2026-05-21,118.4000015258789,133.89999389648438,118.4000015258789,132.5,3929480,TKFEN.IS
2026-05-22,126.19999694824219,127.0999984741211,118.0,118.19999694824219,5092323,TKFEN.IS
2026-05-25,136.39999389648438,137.0,127.4000015258789,127.4000015258789,6223301,TKFEN.IS
2026-05-26,140.8000030517578,144.0,135.6999969482422,136.39999389648438,4550404,TKFEN.IS
2026-04-29,296.75,301.0,290.0,295.5,2937224,TOASO.IS
2026-04-30,294.5,295.0,287.25,295.0,3352664,TOASO.IS
2026-05-04,286.0,295.25,283.75,294.5,2554253,TOASO.IS
2026-05-05,298.25,298.25,285.75,286.0,3027635,TOASO.IS
2026-05-06,312.5,313.0,298.5,306.25,6596583,TOASO.IS
2026-05-07,320.75,323.75,312.0,313.25,3416142,TOASO.IS
2026-05-08,320.25,323.0,312.5,317.5,3464207,TOASO.IS
2026-05-11,317.0,319.75,312.75,319.5,2757929,TOASO.IS
2026-05-12,310.75,319.0,310.0,314.75,2201848,TOASO.IS
2026-05-13,301.0,314.25,300.25,312.0,2917917,TOASO.IS
2026-05-14,310.5,314.0,302.25,302.25,2522316,TOASO.IS
2026-05-15,302.0,313.0,297.5,306.0,4029682,TOASO.IS
2026-05-18,293.25,305.75,293.25,300.0,3200345,TOASO.IS
2026-05-20,289.5,295.0,284.25,293.75,2712225,TOASO.IS
2026-05-21,280.25,295.0,278.0,288.5,3032065,TOASO.IS
2026-05-22,304.0,305.25,275.0,276.5,4020619,TOASO.IS
2026-05-25,303.25,309.25,299.5,305.0,2586042,TOASO.IS
2026-05-26,296.0,303.25,296.0,301.25,1140557,TOASO.IS
2026-04-29,275.5,276.5,270.5,271.75,20917057,TUPRS.IS
2026-04-30,271.0,279.5,267.25,278.5,23820725,TUPRS.IS
2026-05-04,271.0,274.75,265.0,270.75,28400167,TUPRS.IS
2026-05-05,270.75,274.25,267.75,272.0,17750470,TUPRS.IS
2026-05-06,271.0,274.0,259.75,269.5,40934848,TUPRS.IS
2026-05-07,259.25,268.25,259.25,268.0,30381381,TUPRS.IS
2026-05-08,258.5,262.75,258.5,262.0,21061523,TUPRS.IS
2026-05-11,259.5,264.25,259.5,262.5,27915776,TUPRS.IS
2026-05-12,255.0,262.5,254.5,261.0,26346926,TUPRS.IS
2026-05-13,250.75,256.75,250.0,255.25,21811439,TUPRS.IS
2026-05-14,253.5,255.5,250.75,250.75,13081691,TUPRS.IS
2026-05-15,258.5,258.5,252.75,255.0,17959437,TUPRS.IS
2026-05-18,254.0,263.25,250.0,261.0,18238590,TUPRS.IS
2026-05-20,250.0,253.75,248.60000610351562,251.75,13220117,TUPRS.IS
2026-05-21,241.6999969482422,253.5,240.0,249.10000610351562,14316169,TUPRS.IS
2026-05-22,243.10000610351562,246.0,239.0,240.0,30889818,TUPRS.IS
2026-05-25,234.10000610351562,239.0,232.3000030517578,238.10000610351562,20528914,TUPRS.IS
2026-05-26,236.1999969482422,236.39999389648438,232.1999969482422,236.0,10920752,TUPRS.IS
2026-04-29,31.34000015258789,32.68000030517578,31.280000686645508,32.36000061035156,33630503,VAKBN.IS
2026-04-30,31.65999984741211,31.719999313354492,30.780000686645508,31.15999984741211,31902349,VAKBN.IS
2026-05-04,30.540000915527344,31.84000015258789,30.420000076293945,31.760000228881836,33477977,VAKBN.IS
2026-05-05,30.860000610351562,31.100000381469727,30.3799991607666,30.559999465942383,27033442,VAKBN.IS
2026-05-06,31.459999084472656,32.02000045776367,31.18000030517578,31.399999618530273,106026967,VAKBN.IS
2026-05-07,32.060001373291016,32.52000045776367,31.219999313354492,31.68000030517578,116716231,VAKBN.IS
2026-05-08,32.0,32.18000030517578,31.440000534057617,31.739999771118164,45634707,VAKBN.IS
2026-05-11,32.41999816894531,32.47999954223633,31.540000915527344,31.979999542236328,60613342,VAKBN.IS
2026-05-12,32.0,32.459999084472656,31.700000762939453,32.2400016784668,54392485,VAKBN.IS
2026-05-13,32.41999816894531,32.79999923706055,32.08000183105469,32.63999938964844,57657006,VAKBN.IS
2026-05-14,32.060001373291016,32.63999938964844,31.860000610351562,32.5,67356496,VAKBN.IS
2026-05-15,30.799999237060547,31.860000610351562,30.5,31.760000228881836,48947605,VAKBN.IS
2026-05-18,30.940000534057617,31.520000457763672,29.920000076293945,30.600000381469727,57957720,VAKBN.IS
2026-05-20,30.420000076293945,31.100000381469727,30.399999618530273,31.0,42593248,VAKBN.IS
2026-05-21,29.739999771118164,30.719999313354492,28.8799991607666,30.3799991607666,34994144,VAKBN.IS
2026-05-22,30.0,30.440000534057617,28.68000030517578,29.299999237060547,122673143,VAKBN.IS
2026-05-25,31.479999542236328,31.600000381469727,29.8799991607666,30.18000030517578,66878963,VAKBN.IS
2026-05-26,30.84000015258789,31.780000686645508,30.81999969482422,31.440000534057617,21002563,VAKBN.IS
2026-04-29,36.560001373291016,37.7599983215332,36.52000045776367,37.540000915527344,156123097,YKBNK.IS
2026-04-30,37.040000915527344,37.08000183105469,36.08000183105469,36.279998779296875,151045353,YKBNK.IS
2026-05-04,35.84000015258789,37.29999923706055,35.79999923706055,37.18000030517578,160923325,YKBNK.IS
2026-05-05,36.08000183105469,36.279998779296875,35.720001220703125,35.84000015258789,123304581,YKBNK.IS
2026-05-06,37.7599983215332,38.81999969482422,36.31999969482422,36.79999923706055,363584241,YKBNK.IS
2026-05-07,38.65999984741211,39.0,37.70000076293945,37.91999816894531,175405110,YKBNK.IS
2026-05-08,39.29999923706055,39.63999938964844,38.119998931884766,38.29999923706055,144004040,YKBNK.IS
2026-05-11,39.720001220703125,39.900001525878906,38.70000076293945,38.939998626708984,157392053,YKBNK.IS
2026-05-12,37.880001068115234,39.91999816894531,37.880001068115234,39.599998474121094,130001510,YKBNK.IS
2026-05-13,37.439998626708984,38.29999923706055,37.18000030517578,38.13999938964844,114452933,YKBNK.IS
2026-05-14,37.81999969482422,38.2599983215332,37.279998779296875,37.79999923706055,156665568,YKBNK.IS
2026-05-15,36.81999969482422,37.36000061035156,36.459999084472656,37.31999969482422,139717176,YKBNK.IS
2026-05-18,36.34000015258789,37.08000183105469,36.040000915527344,36.5,183174843,YKBNK.IS
2026-05-20,35.68000030517578,36.36000061035156,35.279998779296875,36.2400016784668,188649338,YKBNK.IS
2026-05-21,32.119998931884766,35.779998779296875,32.119998931884766,35.58000183105469,148761385,YKBNK.IS
2026-05-22,32.86000061035156,33.34000015258789,30.420000076293945,31.979999542236328,454860921,YKBNK.IS
2026-05-25,33.34000015258789,33.58000183105469,32.63999938964844,33.20000076293945,155250706,YKBNK.IS
2026-05-26,33.15999984741211,33.560001373291016,33.0,33.2400016784668,79016540,YKBNK.IS
2026-04-29,16478.400390625,16667.599609375,16399.599609375,16593.80078125,6902600,XU030.IS
2026-04-30,16601.099609375,16655.900390625,16402.69921875,16451.0,5888000,XU030.IS
2026-05-04,16486.80078125,16720.599609375,16439.80078125,16669.400390625,6276400,XU030.IS
2026-05-05,16637.19921875,16755.30078125,16469.599609375,16518.19921875,7355300,XU030.IS
2026-05-06,17146.69921875,17332.099609375,16784.5,16864.400390625,11012200,XU030.IS
2026-05-07,17196.5,17277.69921875,17084.400390625,17224.099609375,11058800,XU030.IS
2026-05-08,17207.099609375,17344.099609375,17049.19921875,17184.900390625,11061400,XU030.IS
2026-05-11,17272.30078125,17376.900390625,17073.900390625,17118.900390625,8810500,XU030.IS
2026-05-12,16812.900390625,17295.599609375,16810.099609375,17295.599609375,12496400,XU030.IS
2026-05-13,16629.599609375,16908.5,16576.30078125,16879.900390625,10042300,XU030.IS
2026-05-14,16653.19921875,16813.69921875,16604.0,16638.599609375,6869800,XU030.IS
2026-05-15,16368.599609375,16526.19921875,16222.7001953125,16489.19921875,4931900,XU030.IS
2026-05-18,15994.0,16352.5,15994.0,16336.2998046875,6094100,XU030.IS
2026-05-20,15981.2998046875,16078.0,15795.7001953125,15953.2001953125,5174400,XU030.IS
2026-05-21,15051.900390625,16043.7001953125,15023.7001953125,16013.400390625,5128400,XU030.IS
2026-05-22,15791.099609375,15863.7998046875,14845.2001953125,14849.400390625,7556700,XU030.IS
2026-05-25,15818.599609375,15921.2998046875,15669.7001953125,15880.0,5096800,XU030.IS
2026-05-26,15493.7001953125,15844.7001953125,15493.7001953125,15816.7001953125,1549800,XU030.IS
